"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-558","Colorado - Knights","River/Stream","From US Hwy 6 in city of Grand Junction, turn south on 5th St (US Hwy 50).  Follow US 50 approx 1.1 mi to Unaweep (county Rd C), turn left and proceed 1 mi to Orchard Mesa MS.  Station is behind school, near large rock in the Colorado River.",14010005,NA,"",NA,"",39.05267402,-108.5480988,160000,NA,"","Interpolation-Map","NAD83",4560,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-559","Colorado - Parachute Br","River/Stream","",14010005,NA,"",NA,"",39.4535,-108.0409,160000,NA,"","Interpolation-Map","NAD83",5061,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-56","Plateau Cr - Collbran","River/Stream","Within town of Collbran, follow eastbound state hwy 330 to point where hwy joins Peninsula Rd.  Station is on Plateau Cr, just southeast of this intersection.",14010005,NA,"",NA,"",39.24062174,-107.9601608,160000,NA,"","Interpolation-Map","NAD83",6000,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-560","Colorado - Watson","River/Stream","From US Hwy 6 in the town of Grand Junction, turn south on 7th St and proceed to end of road.  Turn right on Struthers Ave and park in dirt lot by bridge.  ***This is an estimated location based on desc's from teacher.***",14010005,NA,"",NA,"",39.0545,-108.5649,160000,NA,"","Interpolation-Map","NAD83",4560,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-563","Colorado - Grand Br","River/Stream","From junction of US Hwy 6/50 & state hwy 340, travel approx 2/3 mi west on 340 (Grand Ave) to bridge over Colorado River.",14010005,NA,"",NA,"",39.0672,-108.5826,160000,NA,"","Interpolation-Map","NAD83",4550,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-696","Colorado - Science Pk","River/Stream","From US Hwy 6 in city of Grand Junction, turn south on 5th St (US Hwy 50).  Follow US 50 approx 1.1 mi to Unaweep (county Rd C), turn left and proceed 1 mi to Orchard Mesa MS.  Station is behind school, at pedestrian bridge.",14010005,NA,"",NA,"",39.0531,-108.5452,160000,NA,"","Interpolation-Map","NAD83",4582,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-709","Parachute Cr - Cardinal Way","River/Stream","Drive E from GVHS on Cardinal way. Turn R on CO Ave. which turns into Rio Grande Ave. Turn R on Yampa Ave. and then left to La Plata Circle parking lot next to the CO River in Cottonwood Park.",14010005,NA,"",NA,"",39.4455,-108.0545,160000,NA,"","Interpolation-Map","NAD83",5050,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-748","Colorado - Hwy 340 Br","River/Stream","From junction of US Hwy 6/50 & state hwy 340, travel approx 2/3 mi west on 340 (Grand Ave) to bridge over Colorado River.",14010005,NA,"",NA,"",39.06662894,-108.5830462,160000,NA,"","Interpolation-Map","NAD83",4540,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-749","Colorado - 25 Rd","River/Stream","From junction of US Hwy 6/50 & state hwy 340, travel 1 mi west on 6/50 to Independent Ave.  Follow Independent approx 1/4 mi west to intersection with 25 Rd.  Station is to the left, across RR tracks.",14010005,NA,"",NA,"",39.08043129,-108.5896854,160000,NA,"","Interpolation-Map","NAD83",4551,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-7895","Plateau Cr - Abv CO Conf 3.7 mi","River/Stream","From I-70 and Hwy 65 intersection, drive 3.7 mi upstream",14010005,NA,"",NA,"",39.19,-108.2437,160000,NA,"","Interpolation-Map","NAD83",4933,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-7896","Plateau Cr - Abv CO conf 5.5 mi","River/Stream","From I-70 and Hwy 65, travel on 65 5.5 mi sample, abv Little Wash and next S trib but blw next N trib, both unnamed",14010005,NA,"",NA,"",39.19607569,-108.2200347,160000,NA,"","Interpolation-Map","NAD83",4996,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-802","Battlement Cr - Battlement Cr","River/Stream","Take Parachute exit, turn left over highway till CR301 crosses the Colorado (also called Battlement Pkwy). Battlement Pkwy curves south, turn left on Sipperlle and go 0.3 miles, turn left on Underwood Lane and go 2.7 miles to a right hand turnout and picnic area.",14010005,NA,"",NA,"",39.439,-107.9817,160000,NA,"","Interpolation-Map","NAD83",6512,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-803","Beaver Cr - Beaver Cr","River/Stream","Take I-70 to Rifle Exit and proceed south to 7th Street. Turn right onto 7th Street which becomes CR 332 at ??uT??u. Follow road up hill for 2.3 miles where it becomes CR 320",14010005,NA,"",NA,"",39.47161,-107.8331,160000,NA,"","Interpolation-Map","NAD83",6685,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-804","E M Fk Parachute  - End of Road","River/Stream","Take I-70 to Rifle Exit and proceed N to Hwy 13. Hwy 13  for 13.5 miles to Piceance Cr Rd. Turn L (W) and go 4.5 mi to Cow Cr Rd (8000). Turn L and go until you hit T -- go L (8000) for .35 mi until you see rd on R.  Turn R on this rd and go 3 mi to end of rd.  Walk S to E Mid Fk of Parachute, dropping about 50 meters.",14010005,NA,"",NA,"",39.6215,-108.0152,160000,NA,"","Interpolation-Map","NAD83",7663,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-805","E Fk Parachute Cr - East Fork","River/Stream","Take I-70 to Rifle Exit and proceed north to Highway 13. Drive Highway 13 for 13.5 miles until the intersection of Piceance Creek Road. Turn left on Piceance Creek Road ??? Drive west  4.5 miles until you reach Cow Creek Road. Turn left on Cow Creek Road/8000 and head up Roan Plateau. Proceed until you hit a T-Road (8000 proceeds left/Divide Road to West). Turn left at T  and proceed 8.5 miles until meet Long Ridge Road/8008. Turn right onto Long Ridge Road/8008 and travel for 3.25 miles to Road 8010. Turn left on Third Water Road/8010 and go 2 miles until reach East Fork Parachute Creek. Test Site is above confluence of Second Anvil Creek.",14010005,NA,"",NA,"",39.5682,-107.9484,160000,NA,"","Interpolation-Map","NAD83",8193,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-808","Northwater Cr - Off CR 8006","River/Stream","Take I-70 to Rifle Exit and proceed north to Highway 13. Drive Highway 13 for 13.5 miles until the intersection of Piceance Creek Road. Turn left on Piceance Creek Road, Drive west  4.5 miles until you reach Cow Creek Road. Turn left on Cow Creek Road/8000 and head up Roan Plateau. Proceed until you hit a T-Road (8000 proceeds left/Divide Road to West). Turn left at T and proceed 7.5 miles until meet Northwater Road/8006. Turn right onto Northwater Road/8006 and travel 2 miles and stop before private property ??? sample river next to road at this site.",14010005,NA,"",NA,"",39.6148,-107.9485,160000,NA,"","Interpolation-Map","NAD83",8331,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-809","Trapper Cr - Trapper","River/Stream","Take I-70 to Rifle Exit and proceed north to Highway 13. Drive Highway 13  for 13.5 miles until the intersection of Piceance Creek Road, turn left on Piceance Creek Road. Drive west 4.5 miles until you reach Cow Creek Road. Turn left on Cow Creek Road/8000 and head up Roan Plateau. Proceed until you hit a T-Road (8000 proceeds left/Divide Road to West). Turn left at T and proceed 2 miles until intersect Trapper Road/8001, turn left on Trappe Road. Proceed one mile south until you encounter Trapper Creek.",14010005,NA,"",NA,"",39.6363,-107.973,160000,NA,"","Interpolation-Map","NAD83",8068,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-820","Battlement Cr - Battlement Cr","River/Stream","Exit I70 at town of Parachute and head East on CR300, cross over CO river, get onto CR301 about 2 mi, turn right on CR 338. Go uphill aboutl 1/2 mi and road turns east, site is on private land owned by teacher, downhill, below guage station still",14010005,NA,"",NA,"",39.44027669,-107.9830307,160000,NA,"","Interpolation-Map","NAD83",6518,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-826","Battlement Cr - Battle Upper","River/Stream","Take 74 off I-70 and turn L.  This becomes Battlement Pkwy, go 2 mi to Four Corners Rd and turn L.  Go to CR 318, to L and proceed about 3 mi.  Site is on rt, about 1/2 mile past BLM boundary.",14010005,NA,"",NA,"",39.4686,-108.0031,160000,NA,"","Interpolation-Map","NAD83",5251,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-827","Battlement Cr - Battle Lower","River/Stream","Take 75 off I-70.  Turn L and cross Colorado R.  Road will become Battlement Pkwy, proceed to CR 309 and go left.  Travel 1.5 mile to creek crossing.  Turn around and park on N side of road.  Site upstream of culvert.",14010005,NA,"",NA,"",39.4349,-107.9764,160000,NA,"","Interpolation-Map","NAD83",6641,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-838","Plateau Cr - Plateau Cr near Cameo","River/Stream","At USGS Guage Station",14010005,NA,"",NA,"",39.18382721,-108.2690611,160000,NA,"","Interpolation-Map","NAD83",4836,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,77,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-865","Garfield Cr - Garfield SWA","River/Stream","",14010005,NA,"",NA,"",39.54448268,-107.5566149,160000,NA,"","Interpolation-Map","NAD83",5480,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-923","Rifle Cr - At Centennial 1","River/Stream","Fr intersection of Railroad Ave and W. 5th St in Rifle, travel W for 0.12 miles to Centennial Park.  Park in main parking area on Howard Ave.  Go approx 125' to pedestrian bridge and sample on upstream side.",14010005,NA,"",NA,"",39.5345,-107.7856,160000,NA,"","Interpolation-Map","NAD83",5331,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-924","Grand Tunnel D - In Rifle","Canal Irrigation","From Railroad Ave, bet E 9th St and E 10th St in Rifle, head W on the pedestrian path that follows the creek.  Cross over creek and take path to right (Grand Tunnel Ditch).  Sample fr the Ditch return flow, upstream of confluence.",14010005,NA,"",NA,"",39.538,-107.7852,160000,NA,"","Interpolation-Map","NAD83",5362,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-925","Rifle Cr - At Centennial 2","River/Stream","From Railroad Ave, bet E 9th St and E 10th St in Rifle, head W on the pedestrian path that follows the creek.  Cross over creek and take path to right.  Sample on Rifle Cr above confluence with Grand Tunnel Ditch. (Grand Tunnel Ditch).  Sample fr the Ditch return flow, upstream of confluence.",14010005,NA,"",NA,"",39.5378,-107.7849,160000,NA,"","Interpolation-Map","NAD83",5363,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-927","Rifle Cr - Blw Govt Cr","River/Stream","In Rifle, turn E on 16th St from Railroad Ave and then L into the parking area for the skate park.  Sample along Rifle Cr adjacent to skate park.",14010005,NA,"",NA,"",39.5447,-107.7815,160000,NA,"","Interpolation-Map","NAD83",5398,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-928","Government Cr - At 32 Mi Gulch","River/Stream","Fr the intersect of Hwy 13 and Hwy 325, north of Rifle, travel 3 mi N on Hwy 13 to BLM Rd 8051.  Turn left on 8051 and park here.  Sample from the open area along road.",14010005,NA,"",NA,"",39.6096,-107.8075,160000,NA,"","Interpolation-Map","NAD83",5837,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-929","Rifle Cr - Blw Rifle Gap Res","River/Stream","In Rifle Gap State Park, travel to the Christo day use area south of the dam and sample below the gauging station.",14010005,NA,"",NA,"",39.6229,-107.7613,160000,NA,"","Interpolation-Map","NAD83",5864,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-930","W Rifle Cr - At Rifle Gap Res","River/Stream","In Rifle Gap State Park, travel along N side of reservoir to the swim beach -- park there.  Walk 1/2 mi W and bushwack through plentiful salt cedar to sample site.",14010005,NA,"",NA,"",39.6386,-107.7741,160000,NA,"","Interpolation-Map","NAD83",5973,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-931","Mid Rifle Cr - Abv BLM Diversion","River/Stream","Fr the intersect of W Rifle Cr Rd and Middle Rifle Cr Rd west of Rifle Gap Res, travel 1 mi N along Middle Rifle Cr to a diversion on BLM land.  Sample abv diversion.",14010005,NA,"",NA,"",39.6597,-107.7813,160000,NA,"","Interpolation-Map","NAD83",6167,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-932","W Rifle Cr - W Rifle Cr SWA","River/Stream","In Rifle Gap State Park, go W on Hwy 252 (W Rifle Cr Rd) for 1/2 mile to an acess gate for W Rifle Cr SWA.  Sample along creek.",14010005,NA,"",NA,"",39.652,-107.788,160000,NA,"","Interpolation-Map","NAD83",6082,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-935","E Rifle Cr - At Rifle Gap","River/Stream","In Rifle Gap State Park, sample from the pedestrian bridge directly S of the visitor center.",14010005,NA,"",NA,"",39.6327,-107.7354,160000,NA,"","Interpolation-Map","NAD83",5999,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-936","E Rifle Cr - Rifle Falls St Pk","River/Stream","In Rifle Falls State Pk, sample in the channel downstream of the falls and immediately abv the Grass Valley Canal diversion.",14010005,NA,"",NA,"",39.6767,-107.6984,160000,NA,"","Interpolation-Map","NAD83",6536,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-937","E Rifle Cr - Abv Rifle Mtn Pk","River/Stream","Fr Rifle Gap State Park, travel N on Hwy 325, through Rifle Mtn Park to the USFS boundary.  Park at Travel Mgt Kiosk and find well-worn path to sample site on E side of rd.",14010005,NA,"",NA,"",39.7395,-107.6876,160000,NA,"","Interpolation-Map","NAD83",7266,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-938","Butler Cr - Butler Upper","River/Stream","From I-70, take Rifle exit and go N through town on Hwy 13 to Hwy 325.  Go R and follow to Rifle Mtn Park.  Shortly after Park turn L of FS 832.  Follow for about 9 mi and park at creek cuilvert.  Hike approx 2/3 mi upstream to site.",14010005,NA,"",NA,"",39.7686,-107.7721,160000,NA,"","Interpolation-Map","NAD83",8833,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-939","Government Cr - Hubbard Mesa","River/Stream","",14010005,NA,"",NA,"",39.579118,-107.771712,160000,NA,"","Interpolation-Map","NAD83",5559,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-940","Trapper Cr - Trapper Confluence","River/Stream","",14010005,NA,"",NA,"",39.622181,-108.012087,160000,NA,"","Interpolation-Map","NAD83",7633,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-941","Northwater Cr - Northwater confluence","River/Stream","",14010005,NA,"",NA,"",39.622114,-108.012304,160000,NA,"","Interpolation-Map","NAD83",7634,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-942","Colorado - UNA Bridge on 300","River/Stream","Site is at 1st bridge downstream of Parachute.  Take Old US 6 exit off of I-70 and go 3.7 mi to Stone Quarry Rd.  Go L and bridge is less than a mile.",14010005,NA,"",NA,"",39.39358,-108.10271,160000,NA,"","Interpolation-Map","NAD83",4992,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-944","Butler Cr - Butler Creek Lower","River/Stream","From I-70, take Rifle exit and go N through town on Hwy 13 to Hwy 325.  Go R and follow to Rifle Mtn Park.  Shortly after Park turn L of FS 832.  Follow for about 9 mi and park at creek cuilvert.  Hike approx 2 mi downstream to site.",14010005,NA,"",NA,"",39.744639,-107.757956,160000,NA,"","Interpolation-Map","NAD83",8391,"ft",NA,"","Topographic Map Interpolation","SEALV","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-3200","S Canyon","River/Stream","South Canyon Creek 200 yards upstream of the confluence with the Colorado River. Park at pullout on County Road 134 (there was interpretive signage at this location). Follow trail to the creek.",14010005,NA,"",NA,"",39.560259,-107.408755,NA,NA,"","Interpolation-Digital Map Source","NAD27",5720,"ft",NA,"","Other","UNKWN","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-923","At Centennial 1","River/Stream","Rifle Creek in Centennial Park below the confluence with the Grand Tunnel Ditch",14010005,NA,"",NA,"",39.5345,-107.7856,NA,NA,"","GPS-Unspecified","NAD83",NA,"",NA,"","","","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-924","In Rifle","River/Stream","Grand Tunnel Ditch in Centennial Park 100 feet upstream of the confluence with Rifle Creek",14010005,NA,"",NA,"",39.538,-107.7852,NA,NA,"","GPS-Unspecified","NAD83",NA,"",NA,"","","","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-925","At Centennial 2","River/Stream","Rifle Creek in Centennial Park 100 feet upstream of the confluence with the Grand Tunnel Ditch",14010005,NA,"",NA,"",39.5378,-107.7849,NA,NA,"","GPS-Unspecified","NAD83",NA,"",NA,"","","","US",8,45,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
