"MonitoringLocationID","OrganizationID","OrganizationName","MonitoringLocationName","MonitoringLocationType","HUC8","Latitude","Longitude","VerticalMe","OBJECTID","SGEOID","WBID","AUID","Cat","PortionDes","distance","SegmentID","n","org","start","end","paramCount","paramNames"
"USGS-09095300","USGS-CO","USGS Colorado Water Science Center","DRY FORK AT UPPER STATION, NEAR DE BEQUE CO.","Stream",14010005,39.3747007,-108.3178636,5385,24625,32250,"COLCLC14c","COLCLC14c_B","5","North, South and mainstem of Dry Fork including tributaries",11.04489937,"COLCLC14c_B",4931,"USGS-CO",1995,2004,240,".alpha.-Endosulfan;  .alpha.-HCH-d6;  .alpha.-Hexachlorocyclohexane;  .beta.-Hexachlorocyclohexane;  1-Methylfluorene;  1-Methylphenanthrene;  1-Methylpyrene;  1,2-Dimethylnaphthalene;  1,2,4-Trichlorobenzene;  1,6-Dimethylnaphthalene;  1rs Cis-Permethrin;  2-Chloro-4-isopropylamino-6-amino-s-triazine;  2-Chloronaphthalene;  2-Ethylnaphthalene;  2-Fluorobiphenyl;  2-Methylanthracene;  2,2'-Biquinoline;  2,2',3,4,4',5,6,6'-Octachlorobiphenyl;  2,3,6-Trimethylnaphthalene;  2,4-Dinitrotoluene;  2,6-Diethylaniline;  2,6-Dimethylnaphthalene;  2,6-Dinitrotoluene;  3,5-Dichlorobiphenyl;  3,5-Dimethylphenol;  4H-Cyclopenta[def]phenanthrene;  Acenaphthene;  Acenaphthylene;  Acetochlor;  Acridine;  Alachlor;  Aldrin;  Alkalinity, total;  Aluminum;  Ammonia and ammonium;  Anthracene;  Anthraquinone;  Antimony;  Arsenic;  Atrazine;  Azinphos-methyl;  Azobenzene;  Barium;  Barometric pressure;  BDE-003;  Benfluralin;  Benz[a]anthracene;  Benzo(b)fluoranthene;  Benzo[a]pyrene;  Benzo[c]cinnoline;  Benzo[ghi]perylene;  Benzo[k]fluoranthene;  Beryllium;  Bicarbonate;  Biomass, periphyton;  Bis(2-chloroethoxy)methane;  Bismuth;  Butyl benzyl phthalate;  Butylate;  C8-Alkylphenol;  Cadmium;  Calcium;  Carbaryl;  Carbazole;  Carbofuran;  Carbon;  Carbon dioxide;  Carbonate;  Cerium;  Chlordane, technical, and/or chlordane metabolites;  Chloride;  Chloroneb;  Chlorophyll a;  Chlorpyrifos;  Chlorthal-dimethyl;  Chromium;  Chrysene;  cis-Chlordane;  cis-Nonachlor;  Cobalt;  Copper;  Cyanazine;  DDT/DDD/DDE, sum of p,p' & o,p' isomers;  Detergent, severity (choice list);  Di-n-octyl phthalate;  Di(2-ethylhexyl) phthalate;  Diazinon;  Diazinon-D10;  Dibenz[a,h]anthracene;  Dibenzothiophene;  Dibutyl phthalate;  Dieldrin;  Diethyl phthalate;  Dimethyl phthalate;  Disulfoton;  Endrin;  Escherichia coli;  Ethalfluralin;  Ethoprop;  Europium;  Fish Kill, Severity (choice list);  Floating algae mat - severity (choice list);  Floating debris - severity (choice list);  Floating Garbage Severity (choice List);  Fluoranthene;  Fluorene;  Fluoride;  Fonofos;  Gage height;  Gallium;  Gold;  Gross-Uranium;  Hardness, Ca, Mg;  Hardness, non-carbonate;  Height, gage;  Heptachlor;  Heptachlor epoxide;  Hexachlorobenzene;  Holmium;  Hydrogen ion;  Indeno[1,2,3-cd]pyrene;  Inorganic carbon;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Isodrin;  Isophorone;  Isoquinoline;  Kjeldahl nitrogen;  Lanthanum;  Lead;  Lindane;  Linuron;  Lithium;  m-Dichlorobenzene;  Magnesium;  Malathion;  Manganese;  Mercury;  Methoxychlor;  Methyl parathion;  Metolachlor;  Metribuzin;  Mirex;  Molinate;  Molybdenum;  N-Nitrosodi-n-propylamine;  N-Nitrosodiphenylamine;  Naphthalene;  Napropamide;  Neodymium;  Nickel;  Niobium;  Nitrate;  Nitrite;  Nitrobenzene;  Nitrobenzene-D5;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  o-Chlorophenol;  o-Dichlorobenzene;  o,p'-DDD;  o,p'-DDE;  o,p'-DDT;  o,p'-Methoxychlor;  Odor, atmospheric;  Oil and Grease;  Organic carbon;  Organic Nitrogen;  Orthophosphate;  Oxychlordane;  Oxygen;  p-Chloro-m-cresol;  p-Chlorophenyl phenyl ether;  p-Cresol;  p-Dichlorobenzene;  p-Terphenyl-d14;  p,p'-DDD;  p,p'-DDE;  p,p'-DDT;  Parathion;  Pebulate;  Pendimethalin;  Pentachloroanisole;  Pentachloronitrobenzene;  pH;  Phenanthrene;  Phenanthridine;  Phenol;  Pheophytin a;  Phorate;  Phosphorus;  Polychlorinated biphenyls;  Potassium;  Prometon;  Pronamide;  Propachlor;  Propanil;  Propargite;  Pyrene;  Quinoline;  RBP Stream width;  S-Ethyl dipropylthiocarbamate;  Scandium;  Sediment;  Selenium;  Silica;  Silver;  Simazine;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Strontium;  Sulfate;  Sulfur;  Suspended sediment concentration (SSC);  Suspended Sediment Concentration (SSC);  Suspended Sediment Discharge;  Tantalum;  Tebuthiuron;  Temperature, water;  Terbacil;  Terbufos;  Thiobencarb;  Thorium-232;  Tin;  Titanium;  Total dissolved solids;  Toxaphene;  trans-Chlordane;  trans-Nonachlor;  Transpermethrin;  Triallate;  Trifluralin;  Turbidity;  Turbidity severity (choice list);  Vanadium;  Ytterbium;  Yttrium;  Zinc;  "
"USGS-09095500","USGS-CO","USGS Colorado Water Science Center","COLORADO RIVER NEAR CAMEO, CO.","Stream",14010005,39.2391463,-108.2661946,4813.73,23156,30314,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",41.88957875,"COLCLC02a_A",15389,"USGS-CO",1988,2018,207,".alpha.-Endosulfan;  .alpha.-HCH-d6;  .alpha.-Hexachlorocyclohexane;  .beta.-Hexachlorocyclohexane;  .delta.-Hexachlorocyclohexane;  1-Methylfluorene;  1-Methylphenanthrene;  1-Methylpyrene;  1,2-Dimethylnaphthalene;  1,2,4-Trichlorobenzene;  1,6-Dimethylnaphthalene;  1rs Cis-Permethrin;  2-Chloronaphthalene;  2-Ethylnaphthalene;  2-Fluorobiphenyl;  2-Methylanthracene;  2,2'-Biquinoline;  2,2',3,4,4',5,6,6'-Octachlorobiphenyl;  2,3,6-Trimethylnaphthalene;  2,4-Dinitrotoluene;  2,6-Dimethylnaphthalene;  2,6-Dinitrotoluene;  3,5-Dichlorobiphenyl;  3,5-Dimethylphenol;  4H-Cyclopenta[def]phenanthrene;  Acenaphthene;  Acenaphthylene;  Acridine;  Aldrin;  Alkalinity, total;  Aluminum;  Ammonia and ammonium;  Anthracene;  Anthraquinone;  Antimony;  Arsenic;  Azobenzene;  Barium;  Barometric pressure;  BDE-003;  Benz[a]anthracene;  Benzo(b)fluoranthene;  Benzo[a]pyrene;  Benzo[c]cinnoline;  Benzo[ghi]perylene;  Benzo[k]fluoranthene;  Beryllium;  Bicarbonate;  Bis(2-chloroethoxy)methane;  Bismuth;  Boron;  Butyl benzyl phthalate;  C8-Alkylphenol;  Cadmium;  Calcium;  Carbazole;  Carbon;  Carbon dioxide;  Carbonate;  Cerium;  Chlordane, technical, and/or chlordane metabolites;  Chloride;  Chloroneb;  Chlorthal-dimethyl;  Chromium;  Chrysene;  cis-Chlordane;  cis-Nonachlor;  Cobalt;  Copper;  Count;  DDT/DDD/DDE, sum of p,p' & o,p' isomers;  Depth;  Detergent, severity (choice list);  Deuterium;  Di-n-octyl phthalate;  Di(2-ethylhexyl) phthalate;  Dibenz[a,h]anthracene;  Dibenzothiophene;  Dibutyl phthalate;  Dieldrin;  Diethyl phthalate;  Dimethyl phthalate;  Endrin;  Escherichia coli;  Europium;  Fish Kill, Severity (choice list);  Fish standard length;  Floating algae mat - severity (choice list);  Floating debris - severity (choice list);  Floating Garbage Severity (choice List);  Fluoranthene;  Fluorene;  Fluoride;  Gage height;  Gallium;  Gold;  Gross-Uranium;  Hardness, Ca, Mg;  Hardness, non-carbonate;  Height, gage;  Heptachlor;  Heptachlor epoxide;  Hexachlorobenzene;  Holmium;  Hydrogen ion;  Indeno[1,2,3-cd]pyrene;  Inorganic carbon;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Isodrin;  Isophorone;  Isoquinoline;  Kjeldahl nitrogen;  Lanthanum;  Lead;  Length, Total (Fish);  Lindane;  Lipids;  Lithium;  m-Dichlorobenzene;  Magnesium;  Manganese;  Mercury;  Methoxychlor;  Mirex;  Molybdenum;  N-Nitrosodi-n-propylamine;  N-Nitrosodiphenylamine;  Naphthalene;  Neodymium;  Nickel;  Niobium;  Nitrate;  Nitrite;  Nitrobenzene;  Nitrobenzene-D5;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  o-Chlorophenol;  o-Dichlorobenzene;  o,p'-DDD;  o,p'-DDE;  o,p'-DDT;  o,p'-Methoxychlor;  Odor, atmospheric;  Oil and Grease;  Organic carbon;  Organic Nitrogen;  Orthophosphate;  Oxychlordane;  Oxygen;  Oxygen-18;  p-Chloro-m-cresol;  p-Chlorophenyl phenyl ether;  p-Cresol;  p-Dichlorobenzene;  p-Terphenyl-d14;  p,p'-DDD;  p,p'-DDE;  p,p'-DDT;  Pentachloroanisole;  Pentachloronitrobenzene;  pH;  Phenanthrene;  Phenanthridine;  Phenol;  Phosphorus;  Polychlorinated biphenyls;  Potassium;  Pyrene;  Quinoline;  RBP High water mark;  RBP Stream width;  Scandium;  Sediment;  Selenium;  Silica;  Silver;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Strontium;  Sulfate;  Sulfur;  Suspended sediment concentration (SSC);  Suspended Sediment Concentration (SSC);  Suspended Sediment Discharge;  Tantalum;  Temperature, water;  Thorium-232;  Tin;  Titanium;  Total dissolved solids;  Total suspended solids;  Toxaphene;  trans-Chlordane;  trans-Nonachlor;  Transpermethrin;  Turbidity;  Turbidity severity (choice list);  Vanadium;  Weight;  Ytterbium;  Yttrium;  Zinc;  "
"USGS-391607108153500","USGS-CO","USGS Colorado Water Science Center","SULPHUR GULCH AT MOUTH, NR DEBEQUE, CO","Stream",14010005,39.2685905,-108.2603612,4860,23528,30783,"COLCLC13a","COLCLC13a_B","3b","Sulphur Gulch and tributaries",57.45558513,"COLCLC13a_B",78,"USGS-CO",2002,2002,33,"Alkalinity, total;  Barometric pressure;  Calcium;  Carbon dioxide;  Chloride;  Detergent, severity (choice list);  Fish Kill, Severity (choice list);  Floating algae mat - severity (choice list);  Floating debris - severity (choice list);  Floating Garbage Severity (choice List);  Fluoride;  Hardness, Ca, Mg;  Hydrogen ion;  Iron;  Magnesium;  Manganese;  Odor, atmospheric;  Oil and Grease;  Oxygen;  pH;  Potassium;  RBP Stream width;  Selenium;  Silica;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Sulfate;  Temperature, water;  Total dissolved solids;  Turbidity severity (choice list);  "
"USGS-391741108131801","USGS-CO","USGS Colorado Water Science Center","UNNAMED CO R. TRIB NR T-ROAD NR DEBEQUE, CO","Stream",14010005,39.2947222,-108.2217778,4895,23696,31005,"COLCLC13a","COLCLC13a_A","1","Tributaries to the Colorado River from below the confluence of Roan Creek to Colorado/Utah border except for Sulphur Gulch and tributaries",168.3477534,"COLCLC13a_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-391810108135001","USGS-CO","USGS Colorado Water Science Center","SECONDARY CHANNEL OF THE COLORADO RIVER NR DEBEQUE","Stream",14010005,39.3027778,-108.2306389,4890,23860,31245,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",224.8222941,"COLCLC02a_A",2,"USGS-CO",2003,2003,2,"Specific conductance;  Temperature, water;  "
"USGS-391821108125101","USGS-CO","USGS Colorado Water Science Center","UNNAMED CO R. TRIB NR 45-ROAD NR DEBEQUE, CO","Stream",14010005,39.306,-108.21425,4911,23943,65263,"COLCLC12b","COLCLC12b_A","3a","All tributaries and wetlands to the Colorado River from a point immediately below the confluence of Parachute Creek to a point immediately below the confluence with Roan Creek, except for the specific listings in segments 14a, 14b and 14c.",875.6857337,"COLCLC12b_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-391827108130101","USGS-CO","USGS Colorado Water Science Center","UNNAMED CO R. TRIB NR I70 NR DEBEQUE, CO","Stream",14010005,39.3075556,-108.2170278,4900,23943,65263,"COLCLC12b","COLCLC12b_A","3a","All tributaries and wetlands to the Colorado River from a point immediately below the confluence of Parachute Creek to a point immediately below the confluence with Roan Creek, except for the specific listings in segments 14a, 14b and 14c.",614.0155343,"COLCLC12b_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-391900108125101","USGS-CO","USGS Colorado Water Science Center","LITTLE HORSETHIEF CREEK NR DEBEQUE, CO","Stream",14010005,39.3166944,-108.2143889,4920,23943,65263,"COLCLC12b","COLCLC12b_A","3a","All tributaries and wetlands to the Colorado River from a point immediately below the confluence of Parachute Creek to a point immediately below the confluence with Roan Creek, except for the specific listings in segments 14a, 14b and 14c.",301.3004495,"COLCLC12b_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-391944108130201","USGS-CO","USGS Colorado Water Science Center","ROAN CREEK AT MOUTH NR DEBEQUE, CO","Stream",14010005,39.329,-108.2173889,4910,24407,31937,"COLCLC14c","COLCLC14c_C","5","Roan Creek and tributaries including Conn Cr, Logan Wash, Bloat Gulch and Gibler Gulch",19.94328045,"COLCLC14c_C",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-392555107403001","USGS-CO","USGS Colorado Water Science Center","EAST MAMM CREEK NR HIGHLINE DITCH","Stream",14010005,39.432,-107.6750833,6240,25497,33403,"COLCLC04a","COLCLC04a_B","5","Mamm Creek",9.02358393,"COLCLC04a_B",4,"USGS-CO",2003,2003,3,"Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-392555107405401","USGS-CO","USGS Colorado Water Science Center","UNNAMED TRIBUTARY TO E. MAMM CR NR HIGHLINE DITCH","Stream",14010005,39.432,-107.6818611,6290,25497,33403,"COLCLC04a","COLCLC04a_B","5","Mamm Creek",501.1068018,"COLCLC04a_B",6,"USGS-CO",2003,2003,5,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, air, deg C;  Temperature, water;  "
"USGS-392715107393601","USGS-CO","USGS Colorado Water Science Center","UPPER DRY HOLLOW CREEK NR HIGHLINE DITCH","Stream",14010005,39.4541667,-107.6601944,6105,25527,33438,"COLCLC04d","COLCLC04d_A","3a","The mainstem of Dry Hollow Creek, including all tributaries and wetlands, from the source to the confluence with the Colorado River.",5.451170195,"COLCLC04d_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-392752107392601","USGS-CO","USGS Colorado Water Science Center","UPPER DRY HOLLOW CREEK NR MULTA TRINA DITCH","Stream",14010005,39.4645556,-107.6572778,6015,25527,33438,"COLCLC04d","COLCLC04d_A","3a","The mainstem of Dry Hollow Creek, including all tributaries and wetlands, from the source to the confluence with the Colorado River.",16.57114005,"COLCLC04d_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-392805107411501","USGS-CO","USGS Colorado Water Science Center","WEST MAMM CREEK NR HUNTER MESA NR SILT, CO","Stream",14010005,39.4681944,-107.6875833,5820,25496,33402,"COLCLC04a","COLCLC04a_B","5","Mamm Creek",15.31975425,"COLCLC04a_B",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-392921107390801","USGS-CO","USGS Colorado Water Science Center","UPPER DRY HOLLOW CREEK NR DRY HOLLOW, CO","Stream",14010005,39.4892222,-107.6523889,5740,26150,34161,"COLCLC04d","COLCLC04d_A","3a","The mainstem of Dry Hollow Creek, including all tributaries and wetlands, from the source to the confluence with the Colorado River.",251.7339559,"COLCLC04d_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-392930107391001","USGS-CO","USGS Colorado Water Science Center","UPPER DRY HOLLOW CREEK NEAR RIFLE, CO","Stream",14010005,39.4918333,-107.6529722,5730,26150,34161,"COLCLC04d","COLCLC04d_A","3a","The mainstem of Dry Hollow Creek, including all tributaries and wetlands, from the source to the confluence with the Colorado River.",9.946117297,"COLCLC04d_A",26,"USGS-CO",2003,2003,21,"Alkalinity, total;  Calcium;  Carbon dioxide;  Chloride;  Fluoride;  Hardness, Ca, Mg;  Hardness, non-carbonate;  Hydrogen ion;  Magnesium;  pH;  Potassium;  Selenium;  Silica;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Sulfate;  Temperature, water;  Total dissolved solids;  "
"USGS-392953107392801","USGS-CO","USGS Colorado Water Science Center","TRIBUTARY TO DRY HOLLOW CREEK NR DRY HOLLOW, CO","Stream",14010005,39.4982778,-107.6579444,5685,26150,34161,"COLCLC04d","COLCLC04d_A","3a","The mainstem of Dry Hollow Creek, including all tributaries and wetlands, from the source to the confluence with the Colorado River.",66.45170405,"COLCLC04d_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-393136107423401","USGS-CO","USGS Colorado Water Science Center","MAMM CREEK E OF GARFIELD CNTY AIRPORT NR RIFLE, CO","Stream",14010005,39.5266944,-107.7095,5425,26464,34533,"COLCLC04a","COLCLC04a_B","5","Mamm Creek",1.999627583,"COLCLC04a_B",26,"USGS-CO",2003,2003,21,"Alkalinity, total;  Calcium;  Carbon dioxide;  Chloride;  Fluoride;  Hardness, Ca, Mg;  Hardness, non-carbonate;  Hydrogen ion;  Magnesium;  pH;  Potassium;  Selenium;  Silica;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Sulfate;  Temperature, water;  Total dissolved solids;  "
"USGS-393143107465200","USGS-CO","USGS Colorado Water Science Center","COLORADO RIVER NEAR RIFLE, CO","Stream",14010005,39.5285912,-107.7817308,5280,26341,34400,"COLCLC01","COLCLC01_A","5","Colorado River from Paradise Creek to below the confluence with Rifle Creek",80.22271755,"COLCLC01_A",101,"USGS-CO",2002,2002,42,"Alkalinity, total;  Ammonia and ammonium;  Barometric pressure;  Calcium;  Carbon dioxide;  Chloride;  Detergent, severity (choice list);  Escherichia coli;  Fish Kill, Severity (choice list);  Floating algae mat - severity (choice list);  Floating debris - severity (choice list);  Floating Garbage Severity (choice List);  Hardness, Ca, Mg;  Hardness, non-carbonate;  Hydrogen ion;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Magnesium;  Nitrate;  Nitrite;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  Odor, atmospheric;  Oil and Grease;  Organic Nitrogen;  Orthophosphate;  Oxygen;  pH;  Phosphorus;  Potassium;  RBP Stream width;  Silica;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Sulfate;  Temperature, water;  Total dissolved solids;  Turbidity;  Turbidity severity (choice list);  "
"USGS-393203107392901","USGS-CO","USGS Colorado Water Science Center","DRY HOLLOW CREEK AT~MOUTH NR SILT, CO","Stream",14010005,39.5342778,-107.6581389,5450,26461,34530,"COLCLC04d","COLCLC04d_A","3a","The mainstem of Dry Hollow Creek, including all tributaries and wetlands, from the source to the confluence with the Colorado River.",12.06956223,"COLCLC04d_A",5,"USGS-CO",2003,2003,4,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, water;  "
"USGS-393207107384901","USGS-CO","USGS Colorado Water Science Center","UNNAMED TRIBUTARY AT DRY HOLLOW RD NR SILT","Stream",14010005,39.5353333,-107.6469722,5470,26496,34573,"COLCLC01","COLCLC01_A","5","Colorado River from Paradise Creek to below the confluence with Rifle Creek",319.2850615,"COLCLC01_A",6,"USGS-CO",2003,2003,5,"RBP Stream width;  Specific conductance;  Stream flow, instantaneous;  Temperature, air, deg C;  Temperature, water;  "
"USGS-393225107372001","USGS-CO","USGS Colorado Water Science Center","DIVIDE CREEK @ DIVIDE CREEK RD NR SILT, CO","Stream",14010005,39.5404444,-107.6222778,5470,26532,34612,"COLCLC07b","COLCLC07b_A","1","Mainstem of Divide Creek, including all tributaries and wetlands, from the boundary of the White River National Forest to the confluence with the Colorado River.",27.92379382,"COLCLC07b_A",27,"USGS-CO",2003,2003,22,"Alkalinity, total;  Calcium;  Carbon dioxide;  Chloride;  Fluoride;  Hardness, Ca, Mg;  Hardness, non-carbonate;  Hydrogen ion;  Magnesium;  pH;  Potassium;  Selenium;  Silica;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Sulfate;  Temperature, air, deg C;  Temperature, water;  Total dissolved solids;  "
"USGS-393237107391501","USGS-CO","USGS Colorado Water Science Center","STREAM DRAINING SOUTH OF SILT, CO NR CO RIVER","Stream",14010005,39.5437778,-107.6543611,5425,26515,34592,"COLCLC04a","COLCLC04a_A","5","Tributaries to Colorado River, Roaring Fork to Parachute Creek, except for Mamm Creek and Alkali Creek",212.021605,"COLCLC04a_A",27,"USGS-CO",2003,2003,22,"Alkalinity, total;  Calcium;  Carbon dioxide;  Chloride;  Fluoride;  Hardness, Ca, Mg;  Hardness, non-carbonate;  Hydrogen ion;  Magnesium;  Oxygen;  pH;  Potassium;  Selenium;  Silica;  Sodium;  Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)];  Sodium, percent total cations;  Specific conductance;  Stream flow, instantaneous;  Sulfate;  Temperature, water;  Total dissolved solids;  "
